Unnamed: 0,belongs_to_collection,budget,genres,homepage,movieId,original_language,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,return,rating
8700,,60000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.theofficialjohncarpenter.com/dark-star/,1410,en,"A low-budget, sci-fi satire that focuses on a group of scientists whose mission is to destroy unstable planets. 20 years into their mission, they have battle their alien mascot, that resembles a beach ball, as well as a ""sensitive"" and intelligent bombing device that starts to question the meaning of its existence.",4.933923,http://image.tmdb.org/t/p/w185//eeoSwN8l0mj1gEzRzmXvoAUXxDh.jpg,"[{'name': 'University of Southern California', 'id': 1901}, {'name': 'Jack H. Harris Enterprises', 'id': 8441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/1/1974,,83,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What Do You Say To A Talking Bomb? All Systems Snafu!!!,Dark Star,FALSE,6,120,1974,,2.869565217
8814,,22000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,6341,en,"Officer Frank Murphy, an experienced LAPD helicopter pilot, is given command of the advanced new ""Blue Thunder"" chopper. But he begins to wonder why the LAPD would need a helicopter so powerful and why it is such a secret.",10.456371,http://image.tmdb.org/t/p/w185//sdsA2shw0TA81idpx2EafI6FEwN.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Rastar Pictures', 'id': 2070}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/5/1983,42313354,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's out there...,Blue Thunder,FALSE,5.9,117,1983,1.923334273,3.40625
8816,,,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,7012,en,"The film portrays a fictional nuclear war between NATO forces and the Warsaw Pact that rapidly escalates into a full scale exchange between the United States and the Soviet Union, focusing on the residents of Lawrence, Kansas, and Kansas City, Missouri, as well as several family farms situated next to nearby nuclear missile silos.",10.099175,http://image.tmdb.org/t/p/w185//jlf2Bdy9F23aYPyyrBQzpHcRMp5.jpg,"[{'name': 'ABC Circle Films', 'id': 2166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/20/1983,,127,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The end of the familiar. The beginning of the end.,The Day After,FALSE,6.7,97,1983,,3.375
8848,"{'id': 133830, 'name': 'Star Wars: The Ewok Adventures Collection', 'poster_path': '/iY9Smj4RQB1ey8QB0JcMtV35uc1.jpg', 'backdrop_path': '/9IwrTRYGaxrlbRjCs7UBRzU0skS.jpg'}",3000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]",,1884,en,"The Towani family civilian shuttlecraft crashes on the forest moon of Endor. The four Towani's are separated. Jermitt and Catarine, the mother and father are captured by the giant Gorax, and Mace and Cindel, the son and daughter, are missing when they are captured. The next day, the Ewok Deej is looking for his two sons when they find Cindel all alone in the shuttle (Mace and Cindel were looking for the transmitter to send a distress call), when Mace appears with his emergency blaster. Eventually, the four-year old Cindel is able to convince the teenage Mace that the Ewoks are nice. Then, the Ewoks and the Towani's go on an adventure to find the elder Towanis.",5.056089,http://image.tmdb.org/t/p/w185//nBj50ywoyBPHlXXIByIxzgjPWPZ.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Korty Films', 'id': 775}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/13/1985,,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You'll live the adventure... You'll love it's heroes.,The Ewok Adventure,FALSE,5.9,46,1985,,3.803964758
8929,,,"[{'id': 878, 'name': 'Science Fiction'}]",,2927,en,"Year 2038: The mineral resources of the earth are drained, in space there are fights for the last deposits on other planets and satellites. This is the situation when one of the bigger mining corporations has lost all but one mineral moons and many of their fully automatic mining robots are disappearing on their flight home. Since nobody else wants the job, they send prisoners to defend the mining station. Among them undercover agent Stone, who shall clear the whereabouts of the expensive robots. In an atmosphere of corruption, fear and hatred he gets between the fronts of rivaling groups.",5.854206,http://image.tmdb.org/t/p/w185//opy8lmBInujEWRcEZUAsq7ezdke.jpg,"[{'name': 'Centropolis Film Productions', 'id': 620}, {'name': 'Overseas FilmGroup', 'id': 888}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2/15/1990,,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In the outer zone... you need a friend,Moon 44,FALSE,5,32,1990,,3.804347826
8934,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,25943,en,"Terry Dean is an electronics wizard and thief. After he is released from jail, he is hit by a car while saving a little girl's life. While in the hospital, he dreams that God visits him and tells him he's an Angel, and must start doing good things to make up for his past life. Not believing it at first, he soon becomes convinced he must be an Angel. Not having any Angel powers yet, he must use his own experiences and talents to make good things happen.",2.862209,http://image.tmdb.org/t/p/w185//j1h06px20YOg9eIbDoUUFOjH6rB.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/21/1990,,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who does he think he is?,Almost an Angel,FALSE,5.6,23,1990,,3.75
8962,"{'id': 476066, 'name': 'Begotten Collection', 'poster_path': '/eTmRdQWGkVbxO5YXvkvSf3BFbQ.jpg', 'backdrop_path': '/fKj5F5U26FVKx6Q3Wyd1XxVpu3r.jpg'}",33000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,1483,en,"Begotten is the creation myth brought to life, the story of no less than the violent death of God and the (re)birth of nature on a barren earth.",2.592052,http://image.tmdb.org/t/p/w185//zMblKkXheWIzwrnKlUIWEX1eq4E.jpg,"[{'name': 'Theatre Of Material', 'id': 69112}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/30/1990,,78,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Begotten,FALSE,5,64,1990,,3.009174312
8983,,,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,5048,en,An exiled magician finds an opportunity for revenge against his enemies muted when his daughter and the son of his chief enemy fall in love in this uniquely structured retelling of the 'The Tempest'.,1.572239,http://image.tmdb.org/t/p/w185//wjaaUr5wmLoIiyLj7B6Fo8Yuwi8.jpg,"[{'name': 'Allarts', 'id': 1832}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",9/5/1991,1750301,120,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A magician's spell, the innocence of young love and a dream of revenge unite to create a tempest.",Prospero's Books,FALSE,6.5,27,1991,,2.652777778
9090,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",,2460,en,"Angel, an exterminator recently released from a mental hospital, comes to rid a small Spanish town of tiny grubs in the soil. The local wine-making industry has found these pests responsible for giving their product an ""earthy"" taste that has divided local opinion. While in town, Angel becomes involved with two beautiful and very different women, and impacts their lives on a grand scale. Can either of these women accept the fact that Angel travels with a ""ghost"" of himself, or that he routinely speaks with the deseased townspeople?",1.502487,http://image.tmdb.org/t/p/w185//6hnIOGziWKCWNlbRkQhnz4vpyec.jpg,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",5/20/1996,,125,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Earth,FALSE,7.4,10,1996,,2.358490566
9107,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,8765,fr,"Jimi, a computer game designer, finds that his latest product has been infected by a virus which has given consciousness to the main character of the game, Solo. Tormented by the memory of his fled girlfriend Lisa and begged by Solo to end its useless ""life"", Jimi begins a search for people who can help him both to discover what happened to Lisa and to delete his game before it is released.",3.376578,http://image.tmdb.org/t/p/w185//bOnXJFXn4K93xFv5gcHPMnNW30d.jpg,"[{'name': 'Davis-Films', 'id': 342}, {'name': 'Cecchi Gori Group Tiger Cinematografica', 'id': 371}, {'name': 'Colorado Film Production', 'id': 10975}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1/24/1997,,113,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Nirvana,FALSE,6.6,57,1997,,3.55
9109,,,"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",,26644,en,"Photographer Charles Castle is numbed with grief following the death of his beautiful bride. He goes off to war, working in the trenches as a photographer. Following the war and still in grief Charles is given some photographs purporting to be of fairies. His search for the truth leads him to Burkinwell, a seemingly peaceful village seething with secrets",0.910451,http://image.tmdb.org/t/p/w185//jGmCeOiNxLtHO8KQbqbkYgShhb0.jpg,"[{'name': 'Arts Council of England', 'id': 718}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'British Screen Productions', 'id': 12745}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",9/19/1997,,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Photographing Fairies,FALSE,5.2,6,1997,,4.25
9118,,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",http://www.beowulfmovie.com/,5470,en,"Beowulf is a wanderer who learns about a man-eating creature called Grendel which comes in the night to devour warriors trapped at the Outpost. The Outpost is ruled by Hrothgar. He has a daughter, whose husband may have been murdered by the Outpost's master of arms",7.745765,http://image.tmdb.org/t/p/w185//6SP1gFKeHcEqfuqEF70uWI99huZ.jpg,"[{'name': 'CTV International', 'id': 3417}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",4/1/1999,1531251,95,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Beowulf,FALSE,4.4,52,1999,0.07656255,4.157894737
9134,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,7096,en,The legendary wizard tells his story of his war against Queen Mab of the Sidhe and his creation of Camelot.,9.30654,http://image.tmdb.org/t/p/w185//tbWbx1feg5V6sJEAXxy6FZjRdeg.jpg,"[{'name': 'Hallmark Entertainment', 'id': 4056}, {'name': 'NBC Studios', 'id': 7928}, {'name': 'RHI Entertainment', 'id': 20358}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/26/1998,,182,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The most magical adventure of all time.,Merlin,FALSE,6,47,1998,,4.571428571
9184,"{'id': 9068, 'name': 'The Prophecy Collection', 'poster_path': '/pU4wvBeirFDNk8rs9tsGZLa7Kyb.jpg', 'backdrop_path': None}",,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,9011,en,"The conclusion to The Prophecy Trilogy. Once again, Christopher Walken returns as the Arch-Angel Gabriel. As the War in Heaven and on Earth rages on, Pyriel, the Angel of Genocide, rises to power, intending to destroy all of mankind. The only one who stands in his way is Danyael, who was born of an Angel and a woman.",7.372901,http://image.tmdb.org/t/p/w185//rEqrwFt5xTsJozD2avYeprzYXVf.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/14/2000,,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Prophecy 3: The Ascent,FALSE,5.5,38,2000,,3.4
9211,"{'id': 287016, 'name': ""Wong Kar-Wai's Informal Collection"", 'poster_path': '/fcGKAq9R8fjvXBhVhEds7SRDiWS.jpg', 'backdrop_path': None}",12000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",http://www.wkw2046.com/,844,zh,"2046 is the sequel to Wong Kar-Wais’ successful box-office hit In The Mood For Love. A film about affairs, ending relationships, and a shared love for Kung-Fu novels as the main character, Chow, writes his own novel and reflects back on his favorite love Su.",7.157169,http://image.tmdb.org/t/p/w185//orslhtqVBbI1n7RECP7Fkhuodph.jpg,"[{'name': 'Paradis Films', 'id': 255}, {'name': 'Orly Films', 'id': 354}, {'name': 'Shanghai Film Group Corporation', 'id': 19858}, {'name': 'Jet Tone Films', 'id': 26492}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",5/20/2004,19271312,129,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,Are you still in the mood for love?,2046,FALSE,6.9,208,2004,1.605942667,3.875
9260,"{'id': 2396, 'name': 'Asterix and Obelix Collection', 'poster_path': '/f6C6tDEU3aJndJokSLvYLuwVt0k.jpg', 'backdrop_path': '/vm0i4KIscrTiUsri21z1SOIG4fo.jpg'}",,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",,2899,fr,"The Egyptian Queen Cleopatra bets against the Roman Emperor, Julius Caesar, that her people are still great, even if the times of the Pharaohs has long passed. She vows (against all logic) to build a new palace for Caesar within three months. Since all her architects are either busy otherwise or too conservative in style, this ambivalent honor falls to Edifis. He is to build the palace and be covered in gold or, if not, his fate is to be eaten by crocodiles. Edifis calls upon an old friend to help him out: The fabulous Druid Getafix from Gaul, who brews a fantastic potion that gives supernatural strength. In order to help and protect the old Druid, Asterix and Obelix accompany him on his journey to Egypt. When Julius Caesar gets wind of the project succeeding, he has the building site attacked by his troops in order to win the bet and not lose face. But just like the local pirates, he hasn't counted on Asterix and Obelix.",11.117405,http://image.tmdb.org/t/p/w185//qWy5b64SoBXcMDdfgLyLZgIHSdv.jpg,"[{'name': 'Renn Productions', 'id': 82}, {'name': 'Canal Plus', 'id': 104}, {'name': 'La Petite Reine', 'id': 1992}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Chez Wam', 'id': 8006}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'KC Medien', 'id': 22182}, {'name': 'Katharina', 'id': 22370}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1/29/2002,111127553,108,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,,Asterix & Obelix: Mission Cleopatra,FALSE,7.2,782,2002,,3.210526316
9284,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.bloodthemovie.com/,919,en,"In Japan, the vampire-hunter Saya, who is a powerful original, is sent by her liaison with the government, David, posed as a teenage student to the Yokota High School on the eve of Halloween to hunt down vampires. Saya asks David to give a new katana to her. Soon she saves the school nurse Makiho Amano from two vampires disguised of classmates and Makiho witnesses her fight against the powerful demon.",2.925291,http://image.tmdb.org/t/p/w185//3ySU3xS4g9KeJNCNDbVniOs3KmG.jpg,"[{'name': 'Aniplex', 'id': 2883}, {'name': 'Production I.G.', 'id': 12657}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",11/18/2000,,48,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Blood: The Last Vampire,FALSE,6.6,76,2000,,3.928977273
9299,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,2191,en,"A team of astronauts on the first mission to Mars crashes onto the surface, losing contact with Earth. With no other recourse, and help millions of miles away, the crew is forced to make desperate choices in order to stay alive. Will they be able to survive as the minutes slip away?",1.440453,http://image.tmdb.org/t/p/w185//k1fe6jpzfGwrwEPqQzkUnxJMG5B.jpg,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",9/23/2001,,95,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,150 Million miles from hope,Stranded,FALSE,5.8,14,2001,,2.857142857
9309,"{'id': 432, 'name': 'Cube Collection', 'poster_path': '/pRshONhwgQYb2IYcxhEIMDFc62d.jpg', 'backdrop_path': '/4SdZhO4M5vJ48dqp7r8PieZ37RJ.jpg'}",,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",,437,en,The sequel to the low budget first film ‘Cube.’ This time the prisoners find them selves in a more advanced cube environment that they must escape from before they are killed. A science fiction film where space and time have more than one path.,15.317489,http://image.tmdb.org/t/p/w185//6tPa2kvzsvOQTXK1JNO2JN9quBV.jpg,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Ghost House Pictures', 'id': 768}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",4/15/2002,,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There is more to fear than you can see.,Cube²: Hypercube,FALSE,5.4,383,2002,,2.64
